@relation all_data_pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost 1' numeric
@attribute 'South ghost 1' numeric
@attribute 'East ghost 1' numeric
@attribute 'West ghost 1' numeric
@attribute 'North ghost 2' numeric
@attribute 'South ghost 2' numeric
@attribute 'East ghost 2' numeric
@attribute 'West ghost 2' numeric
@attribute 'North ghost 3' numeric
@attribute 'South ghost 3' numeric
@attribute 'East ghost 3' numeric
@attribute 'West ghost 3' numeric
@attribute 'North ghost 4' numeric
@attribute 'South ghost 4' numeric
@attribute 'East ghost 4' numeric
@attribute 'West ghost 4' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
False,True,True,True,?,?,?,?,?,?,?,?,?,15,15,17,?,9,7,9,East,359,358
False,True,True,True,?,?,?,?,?,?,?,?,?,13,13,15,?,7,5,7,East,358,357
True,True,False,True,?,?,?,?,?,?,?,?,14,12,?,14,5,7,?,7,East,357,356
True,True,True,False,?,?,?,?,?,?,?,?,14,12,14,?,5,5,3,?,North,356,355
True,False,True,True,?,?,?,?,?,?,?,?,15,?,15,13,4,?,2,4,East,355,354
True,True,True,True,?,?,?,?,?,?,?,?,15,15,15,13,2,0,2,2,East,354,353
True,True,True,False,?,?,?,?,?,?,?,?,15,17,17,?,2,2,0,?,South,353,352
True,True,True,True,?,?,?,?,?,?,?,?,17,19,19,17,2,2,0,2,East,352,551
True,False,True,True,?,?,?,?,?,?,?,?,19,?,21,19,2,?,0,2,East,551,550
True,True,True,True,?,?,?,?,?,?,?,?,19,19,19,17,?,?,?,?,North,550,549
True,True,True,True,?,?,?,?,?,?,?,?,19,19,19,17,?,?,?,?,West,549,548
True,True,True,True,?,?,?,?,?,?,?,?,19,19,19,17,?,?,?,?,West,548,547
True,False,True,True,?,?,?,?,?,?,?,?,19,?,19,17,?,?,?,?,West,547,546
True,True,True,False,?,?,?,?,?,?,?,?,19,17,19,?,?,?,?,?,West,546,545
True,True,False,True,?,?,?,?,?,?,?,?,19,17,?,19,?,?,?,?,South,545,544
True,True,False,True,?,?,?,?,?,?,?,?,18,16,?,18,?,?,?,?,South,544,543
True,True,False,True,?,?,?,?,?,?,?,?,16,14,?,16,?,?,?,?,South,543,542
True,True,False,True,?,?,?,?,?,?,?,?,14,12,?,14,?,?,?,?,South,542,541
True,False,True,True,?,?,?,?,?,?,?,?,12,?,10,12,?,?,?,?,South,541,540
False,False,True,True,?,?,?,?,?,?,?,?,?,?,8,10,?,?,?,?,East,540,539
True,False,True,True,?,?,?,?,?,?,?,?,8,?,6,8,?,?,?,?,East,539,538
True,True,True,True,?,?,?,?,?,?,?,?,6,4,6,6,?,?,?,?,East,538,537
True,True,True,False,?,?,?,?,?,?,?,?,5,3,5,?,?,?,?,?,South,537,536
True,True,True,True,?,?,?,?,?,?,?,?,5,3,5,5,?,?,?,?,South,536,535
True,True,True,False,?,?,?,?,?,?,?,?,5,3,5,?,?,?,?,?,South,535,534
True,True,True,True,?,?,?,?,?,?,?,?,5,3,5,5,?,?,?,?,South,534,533
True,True,True,False,?,?,?,?,?,?,?,?,4,2,4,?,?,?,?,?,South,533,532
True,True,False,False,20,18,?,?,25,23,?,?,29,27,?,?,29,29,?,?,South,-1,-2
True,True,True,False,18,16,18,?,24,22,22,?,28,26,26,?,29,27,27,?,South,-2,-3
True,True,True,False,18,16,18,?,23,21,21,?,28,26,26,?,27,27,25,?,South,-3,-4
True,True,True,False,18,16,18,?,22,20,20,?,28,26,26,?,26,28,26,?,South,-4,-5
True,True,False,False,16,14,?,?,21,19,?,?,27,25,?,?,28,28,?,?,South,-5,-6
True,True,True,False,16,14,16,?,19,17,17,?,27,27,25,?,28,28,26,?,South,-6,-7
True,True,False,False,14,12,?,?,17,15,?,?,27,29,?,?,26,28,?,?,South,-7,-8
True,True,False,False,14,12,?,?,17,15,?,?,29,31,?,?,28,30,?,?,South,-8,-9
True,True,False,False,12,10,?,?,16,14,?,?,30,32,?,?,28,30,?,?,South,-9,-10
True,True,False,False,12,10,?,?,16,14,?,?,31,33,?,?,29,31,?,?,South,-10,-11
True,True,False,False,11,9,?,?,14,12,?,?,33,35,?,?,30,32,?,?,South,-11,-12
True,True,True,False,9,9,7,?,12,10,10,?,33,35,33,?,30,32,30,?,South,-12,-13
False,True,True,True,?,9,7,9,?,8,8,10,?,35,33,35,?,31,29,31,East,-13,-14
True,True,True,True,5,7,5,7,9,7,7,9,33,33,31,33,31,31,29,31,East,-14,-15
True,True,True,False,3,5,3,?,9,7,7,?,33,31,31,?,33,31,31,?,North,-15,-16
True,True,True,False,3,3,1,?,11,9,9,?,35,33,33,?,33,31,31,?,North,-16,-17
True,True,True,True,1,3,1,3,10,8,8,10,34,32,32,34,33,31,31,33,East,-17,-18
True,True,True,True,2,2,0,2,11,9,9,11,34,32,32,34,34,32,32,34,North,-18,181
True,True,True,True,?,?,?,?,9,7,9,9,34,32,32,34,32,30,30,32,East,181,180
True,True,True,True,?,?,?,?,7,5,7,7,33,31,31,33,32,30,30,32,South,180,179
True,True,True,True,?,?,?,?,5,3,5,5,31,29,29,31,32,30,30,32,South,179,178
True,True,True,True,?,?,?,?,5,3,5,3,29,29,27,29,30,30,28,30,South,178,177
True,True,False,True,?,?,?,?,3,1,?,3,28,30,?,30,30,32,?,32,South,177,176
True,True,False,True,?,?,?,?,2,0,?,2,28,30,?,30,30,32,?,32,South,176,375
True,False,True,True,?,?,?,?,?,?,?,?,28,?,28,30,32,?,32,34,South,375,374
True,True,False,True,?,?,?,?,?,?,?,?,28,30,?,30,31,33,?,33,North,374,373
True,True,False,True,?,?,?,?,?,?,?,?,28,30,?,30,30,32,?,32,North,373,372
True,True,True,True,?,?,?,?,?,?,?,?,30,30,28,30,30,30,28,30,North,372,371
True,False,True,True,?,?,?,?,?,?,?,?,30,?,28,30,30,?,28,30,East,371,370
False,False,True,True,?,?,?,?,?,?,?,?,?,?,28,30,?,?,26,28,East,370,369
True,True,True,True,?,?,?,?,?,?,?,?,26,28,26,28,26,28,26,28,East,369,368
True,True,True,False,?,?,?,?,?,?,?,?,25,27,25,?,26,28,26,?,North,368,367
True,True,True,False,?,?,?,?,?,?,?,?,24,26,24,?,25,27,25,?,North,367,366
True,True,True,False,?,?,?,?,?,?,?,?,23,25,23,?,24,26,24,?,North,366,365
True,True,True,False,?,?,?,?,?,?,?,?,21,23,21,?,23,25,23,?,North,365,364
True,True,True,False,?,?,?,?,?,?,?,?,19,21,19,?,21,23,21,?,North,364,363
True,True,True,True,?,?,?,?,?,?,?,?,19,19,17,19,21,21,19,21,North,363,362
True,True,True,True,?,?,?,?,?,?,?,?,17,17,15,17,21,21,19,21,East,362,361
True,True,True,True,?,?,?,?,?,?,?,?,17,17,15,17,19,19,17,19,East,361,360
False,True,True,True,?,?,?,?,?,?,?,?,?,17,15,17,?,17,15,17,East,360,359
False,False,True,True,?,?,?,?,?,?,?,?,?,?,14,16,?,?,15,17,East,359,358
False,True,True,True,?,?,?,?,?,?,?,?,?,12,12,14,?,15,13,15,East,358,357
True,True,True,False,?,?,?,?,?,?,?,?,13,11,11,?,13,15,13,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,15,17,15,?,South,356,355
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,17,19,17,?,South,355,354
True,True,True,False,?,?,?,?,?,?,?,?,8,6,6,?,17,19,17,?,South,354,353
True,True,True,False,?,?,?,?,?,?,?,?,7,5,5,?,17,19,17,?,South,353,352
True,True,True,False,?,?,?,?,?,?,?,?,7,5,5,?,19,21,19,?,South,352,351
True,True,True,False,?,?,?,?,?,?,?,?,5,3,3,?,19,21,19,?,South,351,350
True,True,True,False,?,?,?,?,?,?,?,?,5,5,3,?,19,21,19,?,South,350,349
True,True,True,True,?,?,?,?,?,?,?,?,3,3,1,3,19,21,21,21,East,349,348
False,True,True,True,?,?,?,?,?,?,?,?,?,1,1,3,?,22,22,20,East,348,347
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,22,?,24,22,South,347,346
True,False,True,True,?,?,?,?,?,?,?,?,1,?,1,3,24,?,26,24,East,346,345
False,True,True,True,?,?,?,?,?,?,?,?,?,1,1,3,?,24,24,22,North,345,344
True,False,True,True,?,?,?,?,?,?,?,?,1,?,1,3,22,?,24,22,South,344,343
False,True,True,True,?,?,?,?,?,?,?,?,?,3,1,3,?,24,24,22,North,343,342
True,True,True,True,?,?,?,?,?,?,?,?,3,1,1,3,24,26,24,24,East,342,341
True,False,True,True,?,?,?,?,?,?,?,?,3,?,1,3,24,?,24,24,South,341,340
True,False,True,True,?,?,?,?,?,?,?,?,2,?,0,2,24,?,24,26,East,340,539
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,23,?,23,25,East,539,538
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,23,25,23,25,North,538,537
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,21,23,21,23,North,537,536
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,21,19,21,North,536,535
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,21,19,21,East,535,534
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19,21,East,534,533
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18,20,East,533,532
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,17,19,19,19,East,532,531
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,15,17,17,?,North,531,530
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,14,16,16,16,North,530,529
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,14,16,16,?,North,529,528
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,16,16,16,14,North,528,527
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,15,?,15,13,West,527,526
False,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14,12,West,526,525
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,10,?,12,12,West,525,524
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,9,11,?,11,North,524,523
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,8,10,?,10,North,523,522
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,6,8,?,8,North,522,521
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,4,6,?,6,North,521,520
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,5,5,3,?,North,520,519
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,?,1,3,East,519,518
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,East,518,517
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,East,517,516
True,True,False,False,19,17,?,?,24,22,?,?,27,25,?,?,35,33,?,?,South,-1,-2
True,True,True,False,17,15,17,?,22,20,20,?,25,23,23,?,33,31,31,?,South,-2,-3
True,True,True,False,16,14,16,?,20,18,18,?,23,21,21,?,33,31,31,?,South,-3,-4
True,True,True,False,14,12,14,?,19,17,17,?,23,21,21,?,32,30,30,?,South,-4,-5
True,True,False,False,13,11,?,?,17,15,?,?,22,20,?,?,32,30,?,?,South,-5,-6
True,True,True,False,11,9,11,?,15,15,13,?,22,22,20,?,32,32,30,?,South,-6,-7
True,True,False,False,10,8,?,?,13,15,?,?,22,24,?,?,30,32,?,?,South,-7,-8
True,True,False,False,10,8,?,?,13,13,?,?,22,24,?,?,32,34,?,?,South,-8,-9
True,True,False,False,10,8,?,?,13,13,?,?,23,25,?,?,34,36,?,?,South,-9,-10
True,True,False,False,8,6,?,?,13,13,?,?,23,25,?,?,35,37,?,?,South,-10,-11
True,True,False,False,8,6,?,?,14,12,?,?,23,25,?,?,35,37,?,?,South,-11,-12
True,True,True,False,7,7,5,?,14,14,12,?,24,26,24,?,35,37,35,?,South,-12,-13
False,True,True,True,?,6,4,6,?,12,10,12,?,26,24,26,?,36,34,36,East,-13,-14
True,True,True,True,5,5,3,5,10,10,8,10,25,25,23,25,36,36,34,36,East,-14,-15
True,True,True,True,3,3,1,3,10,10,8,10,23,23,21,23,35,35,33,35,East,-15,-16
True,True,True,True,2,2,0,2,10,10,8,10,23,23,21,23,33,33,31,33,East,-16,183
True,False,True,True,?,?,?,?,9,?,7,9,23,?,21,23,32,?,30,32,East,183,182
False,False,True,True,?,?,?,?,?,?,5,7,?,?,20,22,?,?,28,30,East,182,181
True,True,True,True,?,?,?,?,5,7,7,7,18,20,18,20,28,30,28,30,East,181,180
True,True,True,False,?,?,?,?,5,7,5,?,17,19,17,?,27,29,27,?,North,180,179
True,True,True,False,?,?,?,?,4,6,4,?,17,19,17,?,26,28,26,?,North,179,178
True,True,True,False,?,?,?,?,2,4,4,?,15,17,15,?,26,28,26,?,North,178,177
True,True,True,False,?,?,?,?,2,4,4,?,13,15,13,?,24,26,24,?,North,177,176
True,True,True,False,?,?,?,?,2,4,4,?,11,13,11,?,22,24,22,?,North,176,175
True,True,True,True,?,?,?,?,1,3,3,3,11,11,9,11,24,24,22,24,North,175,174
True,True,True,False,?,?,?,?,1,3,3,?,12,10,10,?,26,24,24,?,North,174,173
True,True,True,True,?,?,?,?,1,3,3,3,14,12,12,14,28,26,26,28,North,173,372
True,True,True,True,?,?,?,?,?,?,?,?,14,12,12,14,30,28,28,30,North,372,371
True,True,True,True,?,?,?,?,?,?,?,?,14,12,12,14,30,28,28,30,South,371,370
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,28,26,26,?,South,370,369
True,True,True,True,?,?,?,?,?,?,?,?,10,10,8,10,28,28,26,28,South,369,368
True,True,True,True,?,?,?,?,?,?,?,?,10,10,8,10,27,27,25,27,East,368,367
True,True,True,True,?,?,?,?,?,?,?,?,9,9,7,9,27,27,25,27,East,367,366
False,True,True,True,?,?,?,?,?,?,?,?,?,7,5,7,?,27,25,27,East,366,365
False,False,True,True,?,?,?,?,?,?,?,?,?,?,5,7,?,?,23,25,East,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,3,3,5,?,23,23,25,East,364,363
True,True,True,False,?,?,?,?,?,?,?,?,3,1,1,?,23,21,21,?,South,363,362
True,True,True,False,?,?,?,?,?,?,?,?,1,3,1,?,21,19,19,?,South,362,361
True,True,True,False,?,?,?,?,?,?,?,?,2,2,0,?,21,19,19,?,North,361,560
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,19,17,17,19,East,560,559
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,17,15,15,17,South,559,558
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,15,13,?,15,South,558,557
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,15,13,13,15,South,557,556
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,15,13,?,15,South,556,555
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,14,12,12,14,South,555,554
True,True,False,True,?,?,?,?,?,?,?,?,?,?,?,?,12,10,?,12,South,554,553
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,12,12,10,12,South,553,552
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,10,8,10,East,552,551
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,9,7,9,East,551,550
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,7,9,7,9,East,550,549
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,5,7,5,?,North,549,548
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3,5,North,548,547
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,3,East,547,546
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,3,East,546,545
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,1,1,3,South,545,544
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,South,544,543
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,1,1,3,East,543,542
True,False,True,True,?,?,?,?,?,?,?,?,?,?,?,?,1,?,1,3,South,542,541
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,North,541,540
True,True,False,False,20,18,?,?,24,22,?,?,29,27,?,?,35,33,?,?,South,-1,-2
True,True,True,False,18,16,18,?,24,22,22,?,28,26,26,?,33,31,31,?,South,-2,-3
True,True,True,False,18,16,18,?,22,20,20,?,28,26,26,?,31,29,29,?,South,-3,-4
True,True,True,False,18,16,18,?,20,18,18,?,26,24,24,?,29,27,27,?,South,-4,-5
True,True,False,False,16,14,?,?,19,17,?,?,25,23,?,?,29,27,?,?,South,-5,-6
True,True,True,False,16,14,16,?,18,16,16,?,25,25,23,?,29,29,27,?,South,-6,-7
True,True,False,False,15,13,?,?,16,14,?,?,25,27,?,?,27,29,?,?,South,-7,-8
True,True,False,False,13,11,?,?,16,14,?,?,26,28,?,?,29,31,?,?,South,-8,-9
True,True,False,False,11,9,?,?,16,14,?,?,28,30,?,?,29,31,?,?,South,-9,-10
True,True,False,False,10,8,?,?,14,12,?,?,29,31,?,?,31,33,?,?,South,-10,-11
True,True,False,False,9,7,?,?,14,12,?,?,30,32,?,?,33,35,?,?,South,-11,-12
True,True,True,False,8,8,6,?,14,12,12,?,30,32,30,?,33,35,33,?,South,-12,-13
False,True,True,True,?,6,4,6,?,10,10,12,?,30,28,30,?,34,32,34,East,-13,-14
True,True,True,True,4,6,4,6,10,8,8,10,28,28,26,28,34,34,32,34,East,-14,-15
True,True,True,False,2,4,2,?,10,8,8,?,30,28,28,?,34,32,32,?,North,-15,-16
True,True,True,False,4,4,2,?,11,9,9,?,32,30,30,?,36,34,34,?,North,-16,-17
True,True,True,True,2,2,0,2,11,9,9,11,31,29,29,31,34,32,32,34,East,-17,182
True,True,True,True,?,?,?,?,10,8,8,10,31,29,29,31,33,31,31,33,East,182,181
True,True,True,True,?,?,?,?,8,6,6,8,30,28,28,30,33,31,31,33,South,181,180
True,True,True,True,?,?,?,?,6,6,4,6,28,28,26,28,32,32,30,32,South,180,179
True,False,True,True,?,?,?,?,6,?,4,6,26,?,24,26,31,?,29,31,East,179,178
False,False,True,True,?,?,?,?,?,?,2,4,?,?,24,26,?,?,29,31,East,178,177
True,True,True,True,?,?,?,?,4,2,2,4,22,24,22,24,29,31,29,31,East,177,176
True,True,True,False,?,?,?,?,2,0,2,?,24,26,24,?,30,32,30,?,South,176,375
True,True,True,False,?,?,?,?,?,?,?,?,26,28,26,?,31,33,31,?,South,375,374
True,True,True,False,?,?,?,?,?,?,?,?,24,26,24,?,31,33,31,?,North,374,373
True,True,True,True,?,?,?,?,?,?,?,?,22,24,22,24,31,33,31,33,North,373,372
True,True,True,False,?,?,?,?,?,?,?,?,21,23,21,?,29,31,29,?,North,372,371
True,True,True,False,?,?,?,?,?,?,?,?,19,21,19,?,27,29,27,?,North,371,370
True,True,True,False,?,?,?,?,?,?,?,?,17,19,17,?,25,27,25,?,North,370,369
True,True,True,False,?,?,?,?,?,?,?,?,17,19,17,?,25,27,25,?,North,369,368
True,True,True,False,?,?,?,?,?,?,?,?,17,19,17,?,25,27,25,?,North,368,367
True,True,True,True,?,?,?,?,?,?,?,?,19,19,17,19,26,26,24,26,North,367,366
True,True,True,True,?,?,?,?,?,?,?,?,19,19,17,19,24,24,22,24,East,366,365
True,True,True,True,?,?,?,?,?,?,?,?,17,17,15,17,24,24,22,24,East,365,364
False,True,True,True,?,?,?,?,?,?,?,?,?,15,13,15,?,22,20,22,East,364,363
False,False,True,True,?,?,?,?,?,?,?,?,?,?,13,15,?,?,18,20,East,363,362
False,True,True,True,?,?,?,?,?,?,?,?,?,11,11,13,?,17,17,19,East,362,361
True,True,True,False,?,?,?,?,?,?,?,?,12,10,10,?,17,15,15,?,South,361,360
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,15,13,13,?,South,360,359
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,13,11,11,?,South,359,358
True,True,True,False,?,?,?,?,?,?,?,?,10,8,8,?,13,13,11,?,South,358,357
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,13,13,13,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,13,15,13,?,South,356,355
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,14,16,14,?,South,355,354
True,True,True,False,?,?,?,?,?,?,?,?,8,8,6,?,16,18,16,?,South,354,353
True,True,True,True,?,?,?,?,?,?,?,?,6,6,4,6,14,16,14,16,East,353,352
False,True,True,True,?,?,?,?,?,?,?,?,?,6,4,6,?,14,12,14,East,352,351
False,True,True,True,?,?,?,?,?,?,?,?,?,6,4,6,?,14,12,14,East,351,350
True,True,True,True,?,?,?,?,?,?,?,?,6,6,4,6,11,13,11,13,East,350,349
True,True,True,True,?,?,?,?,?,?,?,?,5,5,3,5,11,13,11,13,East,349,348
True,True,True,True,?,?,?,?,?,?,?,?,5,5,3,5,9,11,9,11,East,348,347
True,True,True,True,?,?,?,?,?,?,?,?,4,4,2,4,8,10,8,10,East,347,346
False,True,True,True,?,?,?,?,?,?,?,?,?,2,0,2,?,10,8,10,East,346,545
False,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,?,8,6,8,East,545,544
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,6,8,6,8,East,544,543
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,4,6,4,?,North,543,542
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,5,3,5,North,542,541
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,2,4,2,?,North,541,540
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,4,2,2,4,North,540,539
True,True,True,False,?,?,?,?,?,?,?,?,?,?,?,?,4,2,2,?,South,539,538
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,3,South,538,537
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,1,3,1,3,East,537,536
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,1,3,1,3,North,536,535
True,True,True,True,?,?,?,?,?,?,?,?,?,?,?,?,1,3,1,3,North,535,534
True,True,False,False,20,18,?,?,24,22,?,?,29,27,?,?,35,33,?,?,South,-1,-2
True,True,True,False,18,16,18,?,22,20,20,?,29,27,27,?,35,33,33,?,South,-2,-3
True,True,True,False,16,14,16,?,20,18,18,?,29,27,27,?,35,33,33,?,South,-3,-4
True,True,True,False,16,14,16,?,19,17,17,?,28,26,26,?,35,33,33,?,South,-4,-5
True,True,False,False,16,14,?,?,19,17,?,?,27,25,?,?,33,31,?,?,South,-5,-6
True,True,True,False,15,13,15,?,18,16,16,?,25,25,23,?,31,31,29,?,South,-6,-7
True,True,False,False,13,11,?,?,16,14,?,?,25,27,?,?,30,32,?,?,South,-7,-8
True,True,False,False,12,10,?,?,16,14,?,?,25,27,?,?,32,34,?,?,South,-8,-9
True,True,False,False,10,8,?,?,15,13,?,?,27,29,?,?,34,36,?,?,South,-9,-10
True,True,False,False,10,8,?,?,13,11,?,?,28,30,?,?,34,36,?,?,South,-10,-11
True,True,False,False,8,6,?,?,11,9,?,?,30,32,?,?,36,38,?,?,South,-11,-12
True,True,True,False,8,8,6,?,9,7,7,?,30,32,30,?,36,38,36,?,South,-12,-13
False,True,True,True,?,6,4,6,?,6,6,8,?,30,28,30,?,36,34,36,East,-13,-14
True,True,True,True,4,6,4,6,7,5,5,7,30,30,28,30,36,36,34,36,East,-14,-15
True,True,True,False,4,6,4,?,8,6,6,?,31,29,29,?,37,35,35,?,North,-15,-16
True,True,True,False,2,4,2,?,9,7,7,?,33,31,31,?,39,37,37,?,North,-16,-17
True,True,True,False,2,4,2,?,9,7,7,?,35,33,33,?,41,39,39,?,North,-17,-18
False,True,True,False,?,3,1,?,?,8,8,?,?,35,35,?,?,41,41,?,North,-18,-19
False,True,True,True,?,3,1,3,?,6,6,8,?,35,35,37,?,41,41,43,East,-19,180
False,True,True,True,?,?,?,?,?,5,7,7,?,33,33,35,?,40,40,42,East,180,179
True,True,True,True,?,?,?,?,5,3,5,5,34,32,32,34,42,40,40,42,South,179,178
True,True,True,True,?,?,?,?,4,2,4,4,34,32,32,34,42,40,40,42,South,178,177
True,True,True,True,?,?,?,?,4,2,4,4,34,32,32,34,40,38,38,40,South,177,176
True,True,True,True,?,?,?,?,4,2,4,2,32,32,30,32,38,38,36,38,South,176,175
True,True,False,True,?,?,?,?,2,2,?,0,32,34,?,34,36,38,?,38,South,175,374
True,True,True,True,?,?,?,?,?,?,?,?,33,35,33,35,37,39,37,39,West,374,373
True,True,True,True,?,?,?,?,?,?,?,?,34,34,32,34,37,37,35,37,North,373,372
True,True,True,True,?,?,?,?,?,?,?,?,34,34,32,34,37,37,35,37,East,372,371
True,False,True,True,?,?,?,?,?,?,?,?,32,?,30,32,35,?,33,35,East,371,370
False,False,True,True,?,?,?,?,?,?,?,?,?,?,28,30,?,?,33,35,East,370,369
True,True,True,True,?,?,?,?,?,?,?,?,27,29,27,29,33,35,33,35,East,369,368
True,True,True,False,?,?,?,?,?,?,?,?,25,27,25,?,32,34,32,?,North,368,367
True,True,True,False,?,?,?,?,?,?,?,?,25,27,25,?,30,32,30,?,North,367,366
True,True,True,False,?,?,?,?,?,?,?,?,24,26,24,?,28,30,28,?,North,366,365
True,True,True,False,?,?,?,?,?,?,?,?,22,24,22,?,26,28,26,?,North,365,364
True,True,True,False,?,?,?,?,?,?,?,?,22,24,22,?,24,26,24,?,North,364,363
True,True,True,True,?,?,?,?,?,?,?,?,22,22,20,22,24,24,22,24,North,363,362
True,True,True,True,?,?,?,?,?,?,?,?,22,22,20,22,24,24,22,24,East,362,361
True,True,True,True,?,?,?,?,?,?,?,?,20,20,18,20,24,24,22,24,East,361,360
False,True,True,True,?,?,?,?,?,?,?,?,?,20,18,20,?,24,22,24,East,360,359
False,False,True,True,?,?,?,?,?,?,?,?,?,?,16,18,?,?,20,22,East,359,358
False,True,True,True,?,?,?,?,?,?,?,?,?,16,16,18,?,18,18,20,East,358,357
True,True,True,False,?,?,?,?,?,?,?,?,16,14,14,?,20,18,18,?,South,357,356
True,True,True,False,?,?,?,?,?,?,?,?,14,12,12,?,20,18,18,?,South,356,355
True,True,True,False,?,?,?,?,?,?,?,?,14,12,12,?,20,18,18,?,South,355,354
True,True,True,False,?,?,?,?,?,?,?,?,13,11,11,?,20,18,18,?,South,354,353
True,True,True,False,?,?,?,?,?,?,?,?,11,9,9,?,19,17,17,?,South,353,352
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,19,17,17,?,South,352,351
True,True,True,False,?,?,?,?,?,?,?,?,7,7,7,?,17,15,15,?,South,351,350
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,17,15,15,?,North,350,349
True,True,True,False,?,?,?,?,?,?,?,?,9,7,7,?,16,14,14,?,South,349,348
True,True,True,False,?,?,?,?,?,?,?,?,9,9,7,?,15,15,13,?,South,348,347
True,True,True,True,?,?,?,?,?,?,?,?,7,7,5,7,15,15,13,15,East,347,346
False,True,True,True,?,?,?,?,?,?,?,?,?,7,5,7,?,15,13,15,East,346,345
False,True,True,True,?,?,?,?,?,?,?,?,?,7,5,7,?,15,13,15,East,345,344
True,True,True,True,?,?,?,?,?,?,?,?,3,5,3,5,12,14,12,14,East,344,343
True,True,True,False,?,?,?,?,?,?,?,?,1,3,1,?,10,12,10,?,North,343,342
