@relation distance_raw_data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost' numeric
@attribute 'South ghost' numeric
@attribute 'East ghost' numeric
@attribute 'West ghost' numeric
@attribute 'North dot' numeric
@attribute 'South dot' numeric
@attribute 'East dot' numeric
@attribute 'West dot' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,True,True,True,?,?,?,?,14,12,14,12,South,165,164
True,True,True,True,?,?,?,?,13,11,13,11,South,164,163
True,True,True,True,?,?,?,?,11,9,11,9,South,163,162
True,True,True,True,?,?,?,?,11,9,11,9,South,162,161
True,True,True,True,?,?,?,?,10,8,10,8,South,161,160
True,True,True,True,?,?,?,?,8,6,8,6,West,160,159
True,True,True,False,?,?,?,?,6,4,6,?,West,159,158
True,True,True,False,?,?,?,?,5,3,5,?,West,158,157
True,True,True,True,?,?,?,?,4,2,4,4,South,157,156
False,False,True,True,?,?,?,?,?,?,3,1,West,156,155
True,False,True,True,?,?,?,?,0,?,2,2,West,155,354
True,True,False,True,?,?,?,?,6,4,?,4,North,354,353
True,True,False,True,?,?,?,?,6,4,?,4,North,353,352
True,True,True,True,?,?,?,?,6,4,6,4,West,352,351
True,True,True,True,?,?,?,?,5,3,5,3,South,351,350
True,True,True,True,?,?,?,?,5,3,5,3,South,350,349
True,True,True,True,?,?,?,?,3,3,3,1,West,349,548
True,True,True,True,?,?,?,?,6,6,6,4,West,548,547
True,True,True,True,?,?,?,?,6,8,8,6,South,547,546
True,True,True,True,?,?,?,?,4,6,6,4,West,546,545
True,True,True,False,?,?,?,?,3,5,5,?,West,545,544
True,True,True,False,?,?,?,?,3,5,5,?,South,544,543
True,False,True,False,?,?,?,?,3,?,5,?,South,543,542
True,False,True,True,?,?,?,?,3,?,5,3,East,542,541
True,False,True,True,?,?,?,?,3,?,5,3,East,541,540
True,False,True,True,?,?,?,?,3,?,5,3,East,540,539
True,False,True,True,?,?,?,?,6,?,4,6,East,539,538
False,False,True,True,?,?,?,?,?,?,4,6,East,538,537
False,False,True,True,?,?,?,?,?,?,3,5,East,537,536
True,False,True,True,?,?,?,?,3,?,3,5,East,536,535
True,False,True,True,?,?,?,?,3,?,1,3,East,535,534
True,False,True,True,?,?,?,?,1,?,1,3,East,534,533
True,False,False,True,?,?,?,?,0,?,?,2,East,533,732
True,True,False,True,?,?,?,?,13,15,?,13,North,732,731
True,True,False,True,?,?,?,?,13,15,?,13,North,731,730
True,True,True,True,?,?,?,?,12,14,14,12,West,730,729
True,True,True,True,?,?,?,?,12,14,14,12,West,729,728
True,True,True,True,?,?,?,?,12,12,12,10,North,728,727
True,True,True,True,?,?,?,?,11,11,11,9,West,727,726
False,False,True,True,?,?,?,?,?,?,9,7,West,726,725
True,False,True,True,?,?,?,?,8,?,8,6,West,725,724
True,True,True,True,?,?,?,?,7,7,7,5,West,724,723
True,True,True,True,?,?,?,?,5,5,5,3,West,723,722
True,True,True,True,?,?,?,?,3,3,3,1,West,722,721
False,True,True,True,?,?,?,?,?,1,3,1,West,721,720
True,True,True,False,?,?,?,?,2,0,2,?,West,720,719
True,True,True,False,?,?,?,?,2,2,0,?,South,719,718
True,True,False,False,8,10,?,?,14,12,?,?,South,-2,-3
True,True,True,False,9,11,11,?,12,10,12,?,South,-3,-4
True,True,True,False,10,12,12,?,11,9,11,?,South,-4,-5
True,True,True,False,11,13,13,?,11,9,11,?,South,-5,-6
True,True,False,False,13,11,?,?,9,7,?,?,South,-6,-7
True,True,True,False,12,10,12,?,9,7,9,?,South,-7,-8
True,True,False,False,11,9,?,?,9,7,?,?,South,-8,-9
True,True,False,False,10,8,?,?,7,5,?,?,South,-9,-10
True,True,False,False,9,7,?,?,7,5,?,?,South,-10,-11
True,True,False,False,8,6,?,?,5,3,?,?,South,-11,-12
True,True,False,False,7,5,?,?,5,3,?,?,South,-12,-13
True,True,True,False,6,6,4,?,4,2,2,?,South,-13,-14
True,True,True,False,5,7,5,?,4,2,2,?,South,-14,-15
True,True,True,True,4,6,4,6,1,3,1,3,East,-15,-16
True,True,True,True,3,5,3,5,1,3,3,3,East,-16,-17
True,True,True,True,4,6,4,6,2,0,2,2,South,-17,182
True,False,True,True,5,?,5,7,4,?,6,6,South,182,181
True,True,True,True,4,6,4,6,4,6,4,6,North,181,180
True,True,True,True,3,5,3,5,2,4,2,4,North,180,179
True,True,True,True,2,4,2,4,1,3,1,3,North,179,178
True,True,True,False,3,3,1,?,3,3,1,?,North,178,177
True,True,True,False,4,2,2,?,3,3,1,?,North,177,376
True,True,True,False,5,3,3,?,0,2,2,?,North,376,575
False,True,True,False,?,4,4,?,?,3,3,?,North,575,574
False,True,True,True,?,3,3,5,?,1,3,3,East,574,573
False,True,True,True,?,2,4,4,?,3,5,3,East,573,572
True,True,True,True,3,1,3,3,5,3,5,3,South,572,571
True,True,True,True,4,2,2,4,4,2,4,2,West,571,570
True,True,True,False,5,3,3,?,3,1,3,?,West,570,569
True,True,True,False,4,2,2,?,3,1,1,?,South,569,568
True,True,True,False,3,3,1,?,3,1,1,?,South,568,567
True,True,True,True,2,4,2,4,2,2,0,2,South,567,566
True,True,True,True,3,5,3,5,1,3,1,3,South,566,565
True,True,True,True,4,6,4,6,3,5,3,5,South,565,564
True,True,True,True,3,5,3,5,3,5,3,5,North,564,563
True,True,True,True,2,4,2,4,1,3,3,3,North,563,562
True,True,False,False,8,10,?,?,15,13,?,?,South,-2,-3
True,True,True,False,9,11,11,?,15,13,15,?,South,-3,-4
True,True,True,False,10,12,12,?,13,11,13,?,South,-4,-5
True,True,True,True,11,13,13,11,13,11,13,11,East,-5,-6
True,True,True,True,12,14,14,12,13,11,13,11,East,-6,-7
True,True,True,True,13,15,15,13,14,12,14,12,East,-7,-8
True,True,True,True,14,16,16,14,16,14,16,14,East,-8,91
True,True,True,True,15,17,15,15,16,14,16,14,East,91,90
True,True,True,True,14,16,14,16,16,14,14,16,East,90,89
True,True,True,True,13,15,13,15,16,14,16,16,East,89,88
True,True,True,True,12,14,12,14,17,15,17,15,East,88,87
True,True,True,True,11,13,11,13,17,15,17,15,East,87,86
True,False,True,True,10,?,10,12,17,?,17,15,East,86,85
True,True,True,True,9,11,9,11,18,18,18,16,East,85,84
True,True,True,True,8,10,8,10,19,19,19,17,East,84,83
True,True,True,True,7,9,9,9,19,17,19,17,East,83,82
True,True,True,True,8,10,10,10,19,17,19,19,South,82,81
True,True,False,False,9,11,?,?,18,16,?,?,South,81,80
True,True,True,True,10,12,12,12,18,18,18,16,South,80,79
True,True,True,True,11,13,13,13,16,18,18,16,South,79,78
True,True,True,True,12,14,14,14,17,19,19,17,South,78,77
True,False,True,True,13,?,15,13,17,?,19,17,East,77,76
True,False,True,True,14,?,16,14,17,?,19,17,East,76,75
True,False,True,True,15,?,17,15,17,?,19,17,East,75,174
True,True,True,True,?,?,?,?,15,17,17,15,North,174,173
True,True,True,True,?,?,?,?,16,16,16,14,North,173,172
False,True,True,True,?,?,?,?,?,14,14,12,West,172,171
False,True,True,True,?,?,?,?,?,12,12,10,West,171,170
True,True,True,True,?,?,?,?,10,10,10,8,West,170,169
False,True,True,True,?,?,?,?,?,8,8,6,West,169,168
False,False,True,True,?,?,?,?,?,?,6,4,West,168,167
False,True,True,True,?,?,?,?,?,4,6,4,West,167,166
True,True,True,True,?,?,?,?,4,2,4,2,West,166,165
True,True,True,True,?,?,?,?,4,2,4,2,South,165,164
True,True,True,True,?,?,?,?,2,2,2,0,South,164,363
True,True,True,True,?,?,?,?,11,9,11,9,West,363,362
True,True,True,True,?,?,?,?,11,9,11,9,South,362,361
True,True,True,True,?,?,?,?,11,9,11,9,South,361,360
True,True,True,False,?,?,?,?,9,7,9,?,West,360,359
True,True,True,False,?,?,?,?,9,7,9,?,West,359,358
True,True,True,False,?,?,?,?,8,6,8,?,South,358,357
True,True,True,True,?,?,?,?,7,7,7,5,South,357,356
False,False,True,True,?,?,?,?,?,?,6,4,West,356,355
True,False,True,True,?,?,?,?,4,?,4,2,West,355,354
True,True,True,True,?,?,?,?,2,2,2,0,West,354,753
True,True,True,True,?,?,?,?,3,3,3,1,West,753,752
True,True,True,True,?,?,?,?,3,1,3,1,West,752,751
False,True,True,True,?,?,?,?,?,1,3,1,West,751,750
True,True,True,True,?,?,?,?,3,1,3,1,South,750,749
True,True,True,True,?,?,?,?,1,3,3,1,South,749,748
True,False,True,True,?,?,?,?,2,?,4,2,South,748,747
True,False,True,False,?,?,?,?,2,?,2,?,West,747,746
True,False,True,False,?,?,?,?,3,?,3,?,West,746,745
True,True,True,False,?,?,?,?,3,5,3,?,North,745,744
True,True,True,False,?,?,?,?,3,5,3,?,North,744,743
True,True,True,False,?,?,?,?,3,5,3,?,South,743,742
True,True,True,False,?,?,?,?,3,3,1,?,North,742,741
True,True,True,False,?,?,?,?,5,3,3,?,North,741,740
False,True,True,True,?,?,?,?,?,2,2,4,East,740,739
True,True,True,True,?,?,?,?,4,2,2,4,East,739,738
True,True,True,True,?,?,?,?,4,2,2,4,South,738,737
True,True,True,True,?,?,?,?,2,4,2,4,South,737,736
True,False,True,True,?,?,?,?,2,?,2,4,South,736,735
True,False,True,True,?,?,?,?,0,?,2,2,East,735,734
True,False,True,True,?,?,?,?,1,?,3,1,East,734,733
True,True,False,True,?,?,?,?,3,3,?,1,North,733,732
True,True,True,True,?,?,?,?,3,3,3,1,West,732,731
True,True,True,True,?,?,?,?,1,3,3,1,West,731,730
True,True,True,True,?,?,?,?,1,3,1,3,West,730,729
True,True,True,False,?,?,?,?,3,5,3,?,West,729,728
True,True,True,False,?,?,?,?,2,4,2,?,West,728,727
True,True,True,False,?,?,?,?,3,3,1,?,North,727,726
True,True,True,True,?,?,?,?,3,1,1,3,East,726,725
True,True,True,True,?,?,?,?,2,0,2,2,East,725,724
True,True,True,True,?,?,?,?,4,2,4,2,East,724,723
True,True,False,True,?,?,?,?,4,4,?,2,East,723,722
True,True,False,True,?,?,?,?,2,4,?,2,South,722,721
True,True,True,True,?,?,?,?,2,2,2,0,West,721,720
True,True,True,True,?,?,?,?,2,2,2,0,North,720,719
True,True,True,True,?,?,?,?,2,2,2,0,North,719,718
True,True,False,False,8,10,?,?,15,13,?,?,South,-2,-3
True,True,True,False,9,11,11,?,13,11,13,?,South,-3,-4
False,True,True,True,?,12,12,10,?,11,13,11,East,-4,-5
False,True,True,True,?,13,13,11,?,11,13,11,East,-5,-6
False,True,True,True,?,14,14,12,?,13,15,13,East,-6,-7
False,True,True,True,?,15,15,13,?,12,12,14,East,-7,-8
True,True,True,True,14,16,16,14,13,11,11,13,South,-8,91
True,True,True,True,15,17,15,15,13,11,11,13,East,91,90
True,True,True,True,14,16,14,16,13,11,11,13,East,90,89
True,True,True,True,13,15,13,15,13,11,13,13,East,89,88
True,True,True,True,12,14,12,14,15,13,15,13,East,88,87
True,True,True,True,11,13,11,13,15,13,15,13,East,87,86
True,False,True,True,10,?,10,12,15,?,15,13,East,86,85
True,True,True,True,9,11,9,11,15,15,15,13,East,85,84
True,True,True,True,8,10,8,10,16,16,16,14,East,84,83
True,True,True,True,7,9,9,9,17,15,17,15,East,83,82
True,True,True,True,8,10,10,8,17,15,17,15,East,82,81
True,True,True,True,9,11,11,9,18,16,18,16,East,81,80
True,False,True,True,10,?,12,10,16,?,16,14,South,80,79
True,True,True,True,11,13,13,11,17,15,17,15,East,79,78
False,True,True,True,?,14,14,12,?,16,18,16,East,78,77
True,True,True,True,13,15,15,13,18,16,18,16,South,77,76
True,True,True,True,14,16,16,14,17,17,17,15,South,76,75
True,True,True,True,15,17,17,15,15,17,17,15,South,75,174
True,True,True,True,?,?,?,?,14,16,16,14,West,174,173
True,True,True,True,?,?,?,?,12,14,14,12,West,173,172
True,True,True,True,?,?,?,?,11,13,13,11,West,172,171
True,True,True,True,?,?,?,?,11,13,13,11,West,171,170
True,True,True,True,?,?,?,?,11,11,11,9,North,170,169
False,True,True,True,?,?,?,?,?,9,9,7,West,169,168
False,False,True,True,?,?,?,?,?,?,9,7,West,168,167
False,True,True,True,?,?,?,?,?,7,9,7,West,167,166
True,True,False,True,?,?,?,?,7,5,?,5,South,166,165
True,True,False,True,?,?,?,?,7,5,?,5,South,165,164
True,True,False,True,?,?,?,?,6,4,?,4,South,164,163
True,True,False,True,?,?,?,?,5,3,?,3,South,163,162
True,True,False,True,?,?,?,?,4,2,?,2,South,162,161
True,True,False,True,?,?,?,?,4,2,?,2,South,161,160
True,True,False,True,?,?,?,?,3,3,?,1,South,160,159
True,True,True,True,?,?,?,?,2,2,2,0,West,159,558
True,True,True,True,?,?,?,?,7,5,7,5,West,558,557
True,True,True,True,?,?,?,?,7,5,7,5,North,557,556
True,True,True,True,?,?,?,?,6,4,6,6,West,556,555
False,False,True,True,?,?,?,?,?,?,4,6,West,555,554
True,False,True,True,?,?,?,?,7,?,5,5,West,554,553
True,True,True,True,?,?,?,?,7,5,7,5,West,553,552
True,True,False,True,?,?,?,?,7,5,?,5,South,552,551
True,True,False,True,?,?,?,?,5,5,?,3,South,551,550
True,False,True,True,?,?,?,?,5,?,3,5,South,550,549
False,False,True,True,?,?,?,?,?,?,3,5,East,549,548
False,False,True,True,?,?,?,?,?,?,1,3,East,548,547
True,False,True,True,?,?,?,?,3,?,1,3,East,547,546
True,True,True,False,?,?,?,?,4,2,2,?,North,546,545
True,True,True,False,?,?,?,?,4,2,2,?,North,545,544
True,True,True,True,?,?,?,?,4,2,2,4,East,544,543
True,True,True,True,?,?,?,?,2,0,2,2,South,543,742
True,False,True,True,?,?,?,?,9,?,11,9,South,742,741
True,False,True,True,?,?,?,?,11,?,13,11,East,741,740
True,False,False,True,?,?,?,?,11,?,?,11,East,740,739
True,False,True,True,?,?,?,?,11,?,11,9,West,739,738
True,True,True,True,?,?,?,?,9,11,11,9,North,738,737
True,True,True,True,?,?,?,?,9,11,11,9,North,737,736
True,True,True,True,?,?,?,?,8,10,10,8,West,736,735
True,True,True,False,?,?,?,?,6,8,8,?,West,735,734
True,True,True,False,?,?,?,?,6,8,8,?,West,734,733
True,True,True,True,?,?,?,?,6,6,6,4,North,733,732
False,False,True,True,?,?,?,?,?,?,5,3,West,732,731
True,False,True,True,?,?,?,?,5,?,5,3,West,731,730
True,True,True,True,?,?,?,?,3,3,3,1,West,730,729
True,True,False,False,8,10,?,?,16,14,?,?,South,-2,-3
True,True,True,False,9,11,11,?,14,12,14,?,South,-3,-4
True,True,True,False,10,12,12,?,13,11,13,?,South,-4,-5
True,True,True,True,11,13,13,11,15,13,15,13,East,-5,-6
True,True,True,True,12,14,14,12,16,14,16,14,East,-6,-7
True,True,True,True,13,15,15,13,16,14,16,14,East,-7,-8
True,True,True,True,14,16,16,14,17,15,17,15,East,-8,91
True,True,True,True,15,17,15,15,17,15,15,17,East,91,90
True,True,True,True,14,16,14,16,15,13,13,15,East,90,89
True,True,True,True,13,15,13,15,14,12,14,14,East,89,88
True,True,True,True,12,14,12,14,14,12,14,12,East,88,87
True,True,True,True,11,13,11,13,14,12,14,12,East,87,86
True,False,True,True,10,?,10,12,15,?,15,13,East,86,85
True,True,True,True,9,11,9,11,16,16,16,14,East,85,84
True,True,True,True,8,10,8,10,18,18,18,16,East,84,83
True,True,True,True,7,9,9,9,20,18,20,18,East,83,82
True,True,True,True,8,10,10,10,19,17,19,19,South,82,81
True,True,False,False,9,11,?,?,18,16,?,?,South,81,80
True,True,True,True,10,12,12,12,17,17,17,15,South,80,79
False,True,True,True,?,13,13,11,?,18,18,16,East,79,78
False,True,True,True,?,14,14,12,?,20,20,18,East,78,77
True,True,True,True,13,15,15,13,18,20,20,18,South,77,76
True,False,True,True,14,?,16,14,20,?,22,20,South,76,75
True,False,True,True,15,?,17,15,22,?,24,22,East,75,74
True,False,True,True,14,?,16,14,20,?,22,20,West,74,73
True,True,True,True,13,15,15,13,20,22,22,20,North,73,172
True,True,True,True,?,?,?,?,20,22,22,20,East,172,171
True,True,True,True,?,?,?,?,20,22,22,20,East,171,170
True,True,True,True,?,?,?,?,18,20,20,18,West,170,169
True,True,True,True,?,?,?,?,18,20,20,18,West,169,168
True,True,True,True,?,?,?,?,18,20,20,18,West,168,167
False,True,True,True,?,?,?,?,?,18,18,16,North,167,166
True,True,True,True,?,?,?,?,17,17,17,15,West,166,165
False,True,True,True,?,?,?,?,?,15,15,13,West,165,164
False,False,True,True,?,?,?,?,?,?,13,11,West,164,163
False,True,True,True,?,?,?,?,?,10,12,10,West,163,162
True,True,True,True,?,?,?,?,12,10,12,10,West,162,161
True,True,True,True,?,?,?,?,12,10,12,10,South,161,160
True,True,True,True,?,?,?,?,10,8,10,8,South,160,159
True,True,True,True,?,?,?,?,10,8,10,8,South,159,158
True,True,True,True,?,?,?,?,10,8,10,8,South,158,157
True,True,True,True,?,?,?,?,10,8,10,8,South,157,156
True,True,True,True,?,?,?,?,8,8,8,6,South,156,155
True,True,True,True,?,?,?,?,6,6,6,4,West,155,154
True,True,True,True,?,?,?,?,6,6,6,4,West,154,153
False,False,True,True,?,?,?,?,?,?,5,3,West,153,152
True,False,True,True,?,?,?,?,3,?,5,3,West,152,151
True,True,True,True,?,?,?,?,4,2,4,2,West,151,150
True,True,True,True,?,?,?,?,1,3,3,1,North,150,149
True,True,True,True,?,?,?,?,1,3,3,1,North,149,348
True,True,True,True,?,?,?,?,3,3,3,1,North,348,347
True,True,True,True,?,?,?,?,2,2,2,0,West,347,546
True,True,True,False,?,?,?,?,6,4,6,?,West,546,545
True,True,True,False,?,?,?,?,4,2,4,?,South,545,544
True,True,True,False,?,?,?,?,3,1,3,?,South,544,543
True,True,True,True,?,?,?,?,3,1,3,1,South,543,542
False,True,True,True,?,?,?,?,?,1,3,1,West,542,541
True,True,True,False,?,?,?,?,3,1,3,?,West,541,740
True,True,True,False,?,?,?,?,5,3,3,?,South,740,739
True,True,True,False,?,?,?,?,3,5,3,?,South,739,738
True,True,True,True,?,?,?,?,2,4,2,4,East,738,737
True,True,False,False,8,10,?,?,14,12,?,?,South,-2,-3
True,True,True,False,9,11,11,?,14,12,14,?,South,-3,-4
True,True,True,False,10,12,12,?,13,11,13,?,South,-4,-5
True,True,True,False,11,13,13,?,11,9,11,?,South,-5,-6
True,False,True,True,12,?,14,12,13,?,13,11,East,-6,-7
True,False,True,True,13,?,15,13,13,?,13,11,East,-7,-8
True,False,True,True,14,?,16,14,13,?,13,11,East,-8,-9
True,False,True,True,16,?,14,16,14,?,14,12,East,-9,-10
True,True,True,True,14,16,16,14,15,13,15,13,North,-10,89
True,True,True,True,15,17,15,15,16,14,16,14,East,89,88
True,True,True,True,14,16,14,16,16,14,14,16,East,88,87
True,True,True,True,13,15,13,15,14,12,14,14,East,87,86
True,True,True,True,12,14,12,14,14,12,14,12,East,86,85
True,True,True,True,11,13,11,13,15,13,15,13,East,85,84
True,False,True,True,10,?,10,12,17,?,17,15,East,84,83
True,True,True,True,9,11,9,11,17,17,17,15,East,83,82
True,True,True,True,8,10,8,10,17,17,17,15,East,82,81
True,True,True,True,7,9,9,9,18,16,18,16,East,81,80
True,True,True,True,8,10,10,8,20,18,20,18,East,80,79
True,True,True,True,9,11,11,9,22,20,22,20,East,79,78
True,True,False,True,10,12,?,10,23,21,?,21,East,78,77
True,True,True,True,11,13,13,11,21,19,21,19,South,77,76
True,True,True,False,12,14,14,?,19,17,19,?,South,76,75
True,True,True,True,13,15,15,13,17,17,17,15,South,75,174
True,True,True,True,?,?,?,?,15,17,17,15,South,174,173
True,False,True,True,?,?,?,?,15,?,17,15,South,173,172
True,False,True,True,?,?,?,?,15,?,17,15,West,172,171
True,False,True,True,?,?,?,?,13,?,15,13,West,171,170
True,True,True,True,?,?,?,?,11,13,13,11,North,170,169
True,True,True,True,?,?,?,?,10,12,12,10,West,169,168
True,True,True,False,?,?,?,?,10,12,12,?,West,168,167
True,True,True,False,?,?,?,?,10,12,12,?,West,167,166
False,True,True,True,?,?,?,?,?,11,11,9,North,166,165
False,False,True,True,?,?,?,?,?,?,11,9,West,165,164
False,True,True,True,?,?,?,?,?,9,11,9,West,164,163
True,True,False,True,?,?,?,?,10,8,?,8,South,163,162
True,True,False,True,?,?,?,?,10,8,?,8,South,162,161
True,True,False,True,?,?,?,?,8,6,?,6,South,161,160
True,True,False,True,?,?,?,?,7,5,?,5,South,160,159
True,True,False,True,?,?,?,?,7,5,?,5,South,159,158
True,True,False,True,?,?,?,?,7,5,?,5,South,158,157
True,True,False,True,?,?,?,?,6,4,?,4,South,157,156
True,True,True,True,?,?,?,?,5,3,5,3,West,156,155
True,True,True,True,?,?,?,?,3,3,3,1,South,155,354
True,True,True,True,?,?,?,?,5,3,5,3,West,354,353
True,True,True,False,?,?,?,?,3,1,3,?,West,353,352
True,True,True,False,?,?,?,?,2,0,2,?,West,352,551
True,False,True,True,?,?,?,?,9,?,11,9,South,551,550
False,False,True,True,?,?,?,?,?,?,11,9,West,550,549
False,False,True,True,?,?,?,?,?,?,9,7,West,549,548
True,False,True,True,?,?,?,?,6,?,8,6,West,548,547
True,False,True,True,?,?,?,?,4,?,6,4,West,547,546
True,False,True,True,?,?,?,?,2,?,4,2,West,546,545
True,False,True,True,?,?,?,?,0,?,2,2,West,545,744
True,True,True,True,?,?,?,?,1,3,3,3,North,744,743
True,True,True,False,?,?,?,?,1,3,1,?,West,743,742
True,True,True,False,?,?,?,?,1,3,1,?,West,742,741
True,True,True,False,?,?,?,?,3,1,1,?,North,741,740
True,True,True,False,?,?,?,?,3,1,3,?,North,740,739
False,True,True,True,?,?,?,?,?,2,4,2,East,739,738
True,True,True,True,?,?,?,?,3,1,3,1,South,738,737
True,True,True,False,?,?,?,?,3,1,3,?,West,737,736
True,True,False,False,8,10,?,?,15,13,?,?,South,-3,-4
True,True,True,False,9,11,11,?,14,12,14,?,South,-4,-5
False,True,True,True,?,12,12,10,?,13,15,13,East,-5,-6
False,True,True,True,?,13,13,11,?,13,15,13,East,-6,-7
False,True,True,True,?,14,14,12,?,15,17,15,East,-7,-8
False,True,True,True,?,15,15,13,?,15,17,15,East,-8,-9
True,True,True,True,14,16,16,14,16,14,16,14,South,-9,90
True,True,True,True,15,17,15,15,16,14,16,14,East,90,89
True,True,True,True,14,16,14,16,15,13,13,15,East,89,88
True,True,True,True,13,15,13,15,14,12,14,14,East,88,87
True,True,True,True,12,14,12,14,14,12,14,12,East,87,86
True,True,True,True,11,13,11,13,16,14,16,14,East,86,85
True,False,True,True,10,?,10,12,16,?,16,14,East,85,84
True,True,True,True,9,11,9,11,17,17,17,15,East,84,83
True,True,True,True,8,10,8,10,17,17,17,15,East,83,82
True,True,True,True,7,9,9,9,17,15,17,15,East,82,81
True,True,True,True,8,10,10,8,19,17,19,17,East,81,80
True,True,True,True,9,11,11,9,21,19,21,19,East,80,79
True,True,False,True,10,12,?,10,23,21,?,21,East,79,78
True,True,True,True,11,13,13,11,22,20,22,20,South,78,77
True,True,True,False,12,14,14,?,20,18,20,?,South,77,76
True,True,True,True,13,15,15,13,20,20,20,18,South,76,175
True,True,True,True,?,?,?,?,19,21,21,19,South,175,174
True,False,True,True,?,?,?,?,20,?,22,20,South,174,173
True,False,True,True,?,?,?,?,20,?,22,20,West,173,172
True,False,True,True,?,?,?,?,18,?,20,18,West,172,171
True,True,True,True,?,?,?,?,18,20,20,18,West,171,170
True,True,True,True,?,?,?,?,16,18,18,16,North,170,169
True,True,True,False,?,?,?,?,16,18,18,?,West,169,168
